year,geo,hh,house_disp,employ_hash_education,employ_total,employ_f,employ_m,not_employ_total,population,child_avg_allwk,child_avg_allnowk,child_avg
2017.0,IE,HHC_41,32.1,7123.0,5074.2,1232.9,1303.5,1447.5,3988.4,4.6,5.699999999999999,1.6
2017.0,IE,HHC_42,58.8,7419.1,10501.4,2302.7,2947.2,2963.6,8215.0,0.0,0.0,0.0
2017.0,IS,HHC_21,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,IS,HHC_22,503.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,IS,HHC_31,226.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,IS,HHC_32,228.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,IS,HHC_41,55.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,IS,HHC_42,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,IT,HHC_21,85.9,6284.3,6813.9,2979.9,425.0,1306.1000000000001,4721.299999999999,2.8,4.5,1.4
2017.0,IT,HHC_22,434.3,5879.7,57196.8,11276.2,17322.2,34934.1,63532.1,0.0,0.0,0.0
2017.0,IT,HHC_31,191.5,6593.1,122632.8,24421.0,36894.8,22538.199999999997,83856.3,4.9,5.1,1.6
2017.0,IT,HHC_32,192.2,5479.5,57062.0,13000.9,15529.6,48754.9,77287.2,0.0,0.0,0.0
2017.0,IT,HHC_41,51.300000000000004,5143.3,40677.2,8741.0,11597.6,20826.3,41164.4,3.7,4.199999999999999,1.3
2017.0,IT,HHC_42,47.1,4838.7,123090.2,25515.7,36029.4,72081.0,133626.1,0.0,0.0,0.0
2017.0,LT,HHC_21,85.30000000000001,4511.6,1117.2,475.6,82.2,138.1,703.6,2.7,4.800000000000001,1.4
2017.0,LT,HHC_22,402.9,5446.1,4887.9,1122.6999999999998,1321.5,2014.0,4457.700000000001,0.0,0.0,0.0
2017.0,LT,HHC_31,159.1,6002.8,5251.8,1251.0,1373.7,413.0,3043.5,5.0,5.8,1.7
2017.0,LT,HHC_32,169.20000000000002,5467.1,3458.5,863.8000000000001,863.4,1523.3,3254.6,0.0,0.0,0.0
2017.0,LT,HHC_41,40.5,5735.9,3142.5,878.1,691.6,801.5,2374.7,4.1,5.8,1.5
2017.0,LT,HHC_42,39.0,5589.5,5982.5,1500.8,1490.3999999999999,1946.2,4937.9,0.0,0.0,0.0
2017.0,LU,HHC_21,86.0,4354.7,70.1,25.4,9.5,5.6,42.8,3.0,4.5,1.6
2017.0,LU,HHC_22,462.3,6481.1,865.6999999999999,158.5,273.5,270.5,706.5,0.0,0.0,0.0
2017.0,LU,HHC_31,159.7,6585.5,1409.8,332.6,371.7,133.8,843.7,5.5,5.4,1.8
2017.0,LU,HHC_32,186.7,6324.1,851.9,206.7,217.7,424.8,854.0,0.0,0.0,0.0
2017.0,LU,HHC_41,39.5,5719.5,556.1999999999999,134.3,142.7,194.6,476.9,4.3,4.5,1.4
2017.0,LU,HHC_42,57.800000000000004,6269.7,996.0,224.2,273.6,468.3,971.0,0.0,0.0,0.0
2017.0,LV,HHC_21,91.0,4678.6,629.2,268.8,45.4,88.2,405.5,2.7,4.7,1.4
2017.0,LV,HHC_22,437.1,5656.4,2101.6,539.5,511.3,1170.6999999999998,2224.5,0.0,0.0,0.0
2017.0,LV,HHC_31,171.3,5934.6,3803.6,866.0,1035.0,387.70000000000005,2297.9,5.0,4.0,1.6
2017.0,LV,HHC_32,192.4,6008.2,2514.2000000000003,602.9,653.0,1046.0,2307.2,0.0,0.0,0.0
2017.0,LV,HHC_41,38.1,5745.6,2584.0,657.4000000000001,633.1999999999999,638.3,1933.9,4.1,4.800000000000001,1.4
2017.0,LV,HHC_42,42.7,5971.4,4202.0,1046.1,1054.5,1403.7,3505.5,0.0,0.0,0.0
2017.0,ME,HHC_21,112.1,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.8
2017.0,ME,HHC_22,551.2,3071.2,201.8,36.1,64.0,176.1,287.70000000000005,0.0,0.0,0.0
2017.0,ME,HHC_31,266.8,4240.9,843.4,173.8,242.8,166.3,595.8,4.2,6.8999999999999995,2.1
2017.0,ME,HHC_32,280.1,3094.4,229.5,61.0,52.400000000000006,224.70000000000002,347.6,0.0,0.0,0.0
2017.0,ME,HHC_41,68.4,4071.4,996.4,219.2,276.1,487.9,991.2,3.2,5.1,1.7
2017.0,ME,HHC_42,77.7,4531.2,1724.8,374.4,484.4,826.5,1694.7,0.0,0.0,0.0
2017.0,MK,HHC_21,120.8,1774.5,34.6,12.5,4.3,15.899999999999999,35.3,1.8,5.5,1.8
2017.0,MK,HHC_22,538.5,3329.2,151.6,23.7,52.1,290.3,367.9,0.0,0.0,0.0
2017.0,MK,HHC_31,274.3,4396.5,2464.6,516.7,714.6,524.8,1759.7,5.5,6.0,1.8
2017.0,MK,HHC_32,269.4,4218.1,750.9,159.5,213.8,804.1,1182.1,0.0,0.0,0.0
2017.0,MK,HHC_41,79.1,4457.5,4441.2,826.9000000000001,1393.6,2582.0,4802.8,4.5,6.0,1.7
2017.0,MK,HHC_42,76.1,4590.5,5544.1,1105.1999999999998,1666.7,2948.7,5721.400000000001,0.0,0.0,0.0
2017.0,MT,HHC_21,33.5,2970.7,58.0,25.0,4.0,25.900000000000002,55.400000000000006,3.0,4.800000000000001,1.5
2017.0,MT,HHC_22,145.5,4891.5,283.1,44.6,96.19999999999999,194.9,338.1,0.0,0.0,0.0
2017.0,MT,HHC_31,86.8,5843.5,986.5,185.8,307.2,100.1,594.5,5.1,3.9000000000000004,1.7
2017.0,MT,HHC_32,79.7,5235.8,427.40000000000003,89.7,123.5,305.7,520.0,0.0,0.0,0.0
2017.0,MT,HHC_41,16.4,5594.5,512.9,118.7,137.4,142.7,400.5,3.7,4.5,1.3
2017.0,MT,HHC_42,14.1,6881.4,1690.5,328.8,516.1,413.0,1258.5,0.0,0.0,0.0
2017.0,NL,HHC_21,99.0,5048.4,3072.3,1271.6999999999998,261.6,884.3,2424.8999999999996,3.1,4.800000000000001,1.6
2017.0,NL,HHC_22,663.9,6160.9,23528.7,4859.9,6904.2,11137.8,22902.300000000003,0.0,0.0,0.0
2017.0,NL,HHC_31,215.5,8259.1,44880.3,10539.0,11900.199999999999,3189.7999999999997,25633.9,5.8,5.8,1.9
2017.0,NL,HHC_32,256.0,8081.4,37471.2,8667.7,10067.9,15215.300000000001,33951.1,0.0,0.0,0.0
2017.0,NL,HHC_41,54.0,7989.5,11609.9,2861.9,2943.0,1969.3000000000002,7776.400000000001,4.3,4.800000000000001,1.4
2017.0,NL,HHC_42,66.0,8379.4,24364.6,5380.0,6801.7,4548.9,16731.399999999998,0.0,0.0,0.0
2017.0,NO,HHC_21,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,NO,HHC_22,489.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,NO,HHC_31,197.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,NO,HHC_32,187.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,NO,HHC_41,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,NO,HHC_42,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,PL,HHC_21,86.69999999999999,3986.5,5052.8,2302.9,216.3,1007.4000000000001,3576.2,3.0,5.4,1.5
2017.0,PL,HHC_22,528.1,4927.8,20552.6,5008.5,5267.700000000001,14644.6,24920.8,0.0,0.0,0.0
2017.0,PL,HHC_31,222.20000000000002,6215.5,89057.9,18767.1,25761.9,9226.3,53769.5,5.3,5.699999999999999,1.7
2017.0,PL,HHC_32,241.0,5767.6,46965.5,10721.1,12760.199999999999,26483.5,49967.8,0.0,0.0,0.0
2017.0,PL,HHC_41,50.5,5597.9,53794.4,12558.3,14334.4,15582.300000000001,42483.9,4.2,4.800000000000001,1.5
2017.0,PL,HHC_42,60.2,5468.4,81605.1,17200.2,23602.4,28730.5,69533.2,0.0,0.0,0.0
2017.0,PT,HHC_21,92.5,3993.4,2102.8,948.6,101.8,217.3,1282.4,2.8,4.800000000000001,1.4
2017.0,PT,HHC_22,372.5,5717.0,5835.9,1438.0,1469.9,3669.3999999999996,6598.7,0.0,0.0,0.0
2017.0,PT,HHC_31,191.8,6588.0,25221.9,6032.8,6573.8,1756.6,14386.4,4.5,4.6,1.5
2017.0,PT,HHC_32,188.3,6008.8,12517.0,2956.1000000000004,3302.2,7893.5,14160.0,0.0,0.0,0.0
2017.0,PT,HHC_41,57.9,5707.3,11422.0,2944.9,2755.8999999999996,3058.6000000000004,8779.8,3.8,4.5,1.3
2017.0,PT,HHC_42,52.1,5989.6,26884.4,6249.299999999999,7192.9,10009.3,23451.5,0.0,0.0,0.0
2017.0,RO,HHC_21,118.30000000000001,3596.4,1760.6,712.8,167.5,392.6,1339.3,1.4,4.5,1.4
2017.0,RO,HHC_22,586.0,5219.0,12249.8,2458.4,3664.0,9026.599999999999,15154.3,0.0,0.0,0.0
2017.0,RO,HHC_31,242.5,5459.0,38406.8,8372.0,10818.8,4673.7,23907.2,5.3,6.0,1.7
2017.0,RO,HHC_32,265.4,5542.0,21979.8,5186.9,5802.8,12117.400000000001,23110.4,0.0,0.0,0.0
2017.0,RO,HHC_41,57.3,5614.7,35248.3,7816.1,9807.9,11370.2,28994.5,4.5,5.1,1.5
2017.0,RO,HHC_42,62.400000000000006,5739.3,47360.9,9624.3,14055.8,16106.1,39786.9,0.0,0.0,0.0
2017.0,RS,HHC_21,162.4,3909.3,486.3,192.0,48.7,89.0,341.8,2.8,4.800000000000001,1.5
2017.0,RS,HHC_22,754.8,4369.2,2369.4,466.90000000000003,717.4,2645.2,3831.1,0.0,0.0,0.0
2017.0,RS,HHC_31,427.6,5780.8,9852.2,2203.7000000000003,2721.0,1472.1999999999998,6401.7,5.4,6.5,1.8
2017.0,RS,HHC_32,403.0,4783.0,4262.3,994.2,1135.9,3746.0,5878.0,0.0,0.0,0.0
2017.0,RS,HHC_41,125.2,5398.1,12935.9,2952.3,3515.8,4939.1,11406.7,4.800000000000001,4.800000000000001,1.6
2017.0,RS,HHC_42,125.2,5088.9,19578.899999999998,4146.3,5643.0,9366.8,19156.1,0.0,0.0,0.0
2017.0,SE,HHC_21,102.7,6435.5,4286.599999999999,1289.6000000000001,853.9,354.0,2519.7,3.2,4.0,1.6
2017.0,SE,HHC_22,574.2,6693.6,28074.899999999998,5725.6,8311.9,6406.9,20461.9,0.0,0.0,0.0
2017.0,SE,HHC_31,198.6,8664.2,28648.899999999998,6977.3,7344.7,1502.0,15872.4,5.7,6.300000000000001,1.9
2017.0,SE,HHC_32,243.6,7920.8,16515.2,4191.6,4065.9,5638.4,13926.8,0.0,0.0,0.0
2017.0,SE,HHC_41,62.0,6791.1,4024.7,1106.0,904.6,751.3,2792.4,4.0,5.1,1.4
2017.0,SE,HHC_42,59.599999999999994,7125.3,5898.099999999999,1473.8,1474.3000000000002,1456.4,4418.9,0.0,0.0,0.0
2017.0,SI,HHC_21,75.9,4066.5,318.9,126.4,32.1,22.2,183.8,2.8,4.5,1.4
2017.0,SI,HHC_22,403.7,5208.8,1912.9,337.1,618.8,1227.8,2184.8,0.0,0.0,0.0
2017.0,SI,HHC_31,170.4,6154.5,5547.6,1300.9,1472.6,321.40000000000003,3096.8999999999996,5.2,5.1,1.7
2017.0,SI,HHC_32,191.5,5285.2,2013.7,521.5,485.5,1709.9,2717.5,0.0,0.0,0.0
2017.0,SI,HHC_41,44.1,6301.1,2013.7,503.7,502.40000000000003,392.2,1400.6000000000001,3.8,4.199999999999999,1.3
2017.0,SI,HHC_42,45.1,5874.1,5339.4,1168.2,1501.6,1596.3000000000002,4265.9,0.0,0.0,0.0
2017.0,SK,HHC_21,105.30000000000001,3107.4,489.2,215.4,29.2,96.8,346.70000000000005,3.0999999999999996,5.1,1.5
2017.0,SK,HHC_22,618.1,4364.2,2442.8,591.1999999999999,620.0,1816.9,3051.3,0.0,0.0,0.0
2017.0,SK,HHC_31,246.5,4801.1,9779.0,1974.6000000000001,2911.4,1461.9,6358.4,5.3,8.100000000000001,1.8
2017.0,SK,HHC_32,272.7,5330.5,5258.4,1324.0,1301.4999999999998,3388.8,6022.7,0.0,0.0,0.0
2017.0,SK,HHC_41,61.9,5117.5,9629.2,2293.3,2520.4,2728.0,7547.400000000001,4.4,6.0,1.6
2017.0,SK,HHC_42,61.8,5512.2,18106.9,3883.9,5168.7,4604.6,13659.3,0.0,0.0,0.0
2017.0,TR,HHC_21,95.4,4366.9,2811.3,1097.2,307.8,1562.2,2969.3,3.3,5.4,1.7
2017.0,TR,HHC_22,380.8,5108.4,20600.4,3422.2000000000003,6878.1,15926.300000000001,26226.9,0.0,0.0,0.0
2017.0,TR,HHC_31,217.4,5664.0,160628.8,21569.7,58744.6,49285.5,129599.90000000001,6.1,6.8999999999999995,2.0
2017.0,TR,HHC_32,187.0,5188.1,51307.2,8783.8,16869.2,32568.1,58222.5,0.0,0.0,0.0
2017.0,TR,HHC_41,46.099999999999994,5082.3,142893.6,22924.100000000002,48522.7,67736.4,139183.1,6.2,6.6000000000000005,2.1
2017.0,TR,HHC_42,48.2,4871.6,120365.3,19910.6,40272.3,62761.5,122944.0,0.0,0.0,0.0
2017.0,UK,HHC_21,136.4,5181.1,22939.3,10038.2,1421.2,5310.0,16826.4,3.3,5.699999999999999,1.7
2017.0,UK,HHC_22,615.4,6276.5,65257.6,14743.9,17884.8,34104.7,66784.2,0.0,0.0,0.0
2017.0,UK,HHC_31,274.8,8357.7,168712.2,36653.7,47692.1,15137.3,99532.3,5.800000000000001,6.8999999999999995,1.9
2017.0,UK,HHC_32,232.2,8157.1,135297.3,31955.1,35693.8,48688.1,116353.0,0.0,0.0,0.0
2017.0,UK,HHC_41,73.4,6729.2,47057.1,11275.099999999999,12252.2,10056.9,33635.5,4.5,5.1,1.5
2017.0,UK,HHC_42,61.7,7933.7,117114.1,25890.2,32667.0,24934.6,83555.5,0.0,0.0,0.0
2018.0,AL,HHC_21,70.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,AL,HHC_22,400.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,AL,HHC_31,189.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,AL,HHC_32,216.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,AL,HHC_41,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,AL,HHC_42,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,AT,HHC_21,102.9,3450.5,1294.0,597.5999999999999,47.6,192.5,864.7,3.0,5.1,1.5
2018.0,AT,HHC_22,478.3,5862.3,12340.9,2578.3,3590.3,5215.200000000001,11387.2,0.0,0.0,0.0
2018.0,AT,HHC_31,206.8,6452.4,19702.4,4565.5,5280.099999999999,1742.0,11610.4,5.5,6.6000000000000005,1.8
2018.0,AT,HHC_32,201.4,6211.2,14493.3,3554.2,3690.4,6917.200000000001,14168.1,0.0,0.0,0.0
2018.0,AT,HHC_41,48.7,6418.7,7921.7,2024.4,1936.5,1564.1,5531.2,4.3,4.800000000000001,1.5
2018.0,AT,HHC_42,57.400000000000006,6416.4,19411.8,4345.3,5360.0,4881.8,14588.3,0.0,0.0,0.0
2018.0,BE,HHC_21,90.6,4125.8,2619.7,1081.1,216.3,631.5,1964.3,3.3,5.4,1.7
2018.0,BE,HHC_22,515.0,5246.0,12302.8,2503.8,3645.2,5775.3,11929.2,0.0,0.0,0.0
2018.0,BE,HHC_31,191.4,6405.2,27916.899999999998,6504.7,7447.7,2476.4,16446.0,5.8,7.199999999999999,1.9
2018.0,BE,HHC_32,209.4,5865.8,16050.2,3824.5,4200.2,10339.0,18367.4,0.0,0.0,0.0
2018.0,BE,HHC_41,46.599999999999994,5150.7,8156.4,2006.1999999999998,2072.1,3060.3999999999996,7140.5,4.4,4.800000000000001,1.5
2018.0,BE,HHC_42,48.8,5234.9,17916.4,3991.3,4964.7,8054.3,17017.3,0.0,0.0,0.0
2018.0,BG,HHC_21,118.5,2924.9,773.4,332.8,54.2,97.1,494.3,1.3,4.800000000000001,1.4
2018.0,BG,HHC_22,620.6,4534.4,4568.3,895.1,1378.9,3767.5,6079.1,0.0,0.0,0.0
2018.0,BG,HHC_31,279.0,5299.3,9662.9,2226.2,2580.3,1037.1,5913.4,3.1,6.6000000000000005,1.5
2018.0,BG,HHC_32,295.59999999999997,5441.6,8536.699999999999,2219.7,2033.8999999999999,4847.900000000001,9141.2,0.0,0.0,0.0
2018.0,BG,HHC_41,73.69999999999999,5357.7,10620.8,2594.2,2699.5,3118.7000000000003,8451.9,2.5999999999999996,5.1,1.4
2018.0,BG,HHC_42,77.5,5732.8,22058.8,4723.2,6298.8,6337.8,17379.6,0.0,0.0,0.0
2018.0,CH,HHC_21,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,CH,HHC_22,626.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,CH,HHC_31,245.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,CH,HHC_32,246.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,CH,HHC_41,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,CH,HHC_42,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,CY,HHC_21,56.0,2906.1,159.8,73.2,6.5,25.8,106.0,2.5,4.800000000000001,1.5
2018.0,CY,HHC_22,254.2,5933.1,689.5,141.6,202.0,284.1,630.1,0.0,0.0,0.0
2018.0,CY,HHC_31,139.9,6009.4,2240.2,496.0,622.9,233.2,1356.5,5.3,5.4,1.8
2018.0,CY,HHC_32,114.4,5623.7,980.9,225.7,264.5,549.9000000000001,1041.1,0.0,0.0,0.0
2018.0,CY,HHC_41,29.299999999999997,5585.6,849.6,215.8,208.1,220.9,647.0,4.5,4.199999999999999,1.4
2018.0,CY,HHC_42,24.6,6225.8,2280.5,570.7,569.4,660.2,1800.9,0.0,0.0,0.0
2018.0,CZ,HHC_21,115.9,4922.0,2737.8,1179.3,186.6,438.79999999999995,1813.3,2.9,5.4,1.5
2018.0,CZ,HHC_22,544.6,6433.9,12770.6,2538.7,3846.7999999999997,5098.2,11483.0,0.0,0.0,0.0
2018.0,CZ,HHC_31,234.0,6651.7,27747.1,5502.099999999999,8370.800000000001,3128.8999999999996,17003.4,5.2,6.1,1.7
2018.0,CZ,HHC_32,250.3,6628.5,20330.7,4824.4,5340.4,8464.5,18630.2,0.0,0.0,0.0
2018.0,CZ,HHC_41,60.5,5930.1,9239.0,2241.2,2376.1,1800.2,6422.4,3.8,6.300000000000001,1.4
2018.0,CZ,HHC_42,27.1,6266.3,22103.399999999998,4686.4,6365.2,4668.9,15720.8,0.0,0.0,0.0
2018.0,DE,HHC_21,113.69999999999999,5934.0,16965.2,7450.2,1026.1,2907.6000000000004,11398.9,2.9,5.1,1.5
2018.0,DE,HHC_22,616.3,6833.6,155318.6,31818.6,45840.7,54452.700000000004,132113.3,0.0,0.0,0.0
2018.0,DE,HHC_31,249.0,8123.4,176252.3,39706.4,48417.9,17730.199999999997,105858.7,5.3,6.8999999999999995,1.7
2018.0,DE,HHC_32,270.3,7347.4,197251.2,49039.3,49586.299999999996,75274.0,173901.1,0.0,0.0,0.0
2018.0,DE,HHC_41,60.400000000000006,7009.7,46854.9,11354.0,12067.0,9246.8,32685.899999999998,4.0,5.699999999999999,1.4
2018.0,DE,HHC_42,83.0,7411.8,129346.2,28924.0,35749.3,27425.9,92100.2,0.0,0.0,0.0
2018.0,DK,HHC_21,111.69999999999999,6690.9,2846.0,963.5,457.59999999999997,340.2,1773.1,3.1,4.7,1.6
2018.0,DK,HHC_22,731.5,7290.5,10945.1,2296.8,3175.6,3051.2,8524.2,0.0,0.0,0.0
2018.0,DK,HHC_31,226.5,7949.6,16137.5,3890.8,4175.8,1104.5,9180.6,5.7,5.0,1.9
2018.0,DK,HHC_32,280.6,8135.5,11680.2,2805.3,3034.6,4448.9,10288.699999999999,0.0,0.0,0.0
2018.0,DK,HHC_41,28.2,7210.5,3406.2999999999997,869.9,833.0,460.4,2169.6,4.3,4.800000000000001,1.5
2018.0,DK,HHC_42,121.0,8365.6,3749.1,919.4,953.5,716.0,2594.7,0.0,0.0,0.0
2018.0,EE,HHC_21,74.8,5412.9,753.7,264.5,107.6,64.9,451.6,2.9,5.5,1.5
2018.0,EE,HHC_22,358.9,6908.6,2967.3,691.1999999999999,792.5,604.9000000000001,2088.4,0.0,0.0,0.0
2018.0,EE,HHC_31,136.4,6087.0,3204.9,678.5,921.9000000000001,366.1,1973.5,5.4,5.699999999999999,1.8
2018.0,EE,HHC_32,157.7,6941.7,2265.4,566.2,565.5,693.3,1827.7,0.0,0.0,0.0
2018.0,EE,HHC_41,29.3,5442.3,895.6,224.4,222.4,252.4,705.1,4.3,6.300000000000001,1.6
2018.0,EE,HHC_42,34.1,5850.7,1451.1,347.0,376.5,829.6999999999999,1557.5,0.0,0.0,0.0
2018.0,EL,HHC_21,197.9,3796.3,740.9,321.09999999999997,46.900000000000006,233.10000000000002,612.5999999999999,3.0,4.5,1.5
2018.0,EL,HHC_22,910.2,4568.0,7753.7,1382.8,2493.2999999999997,6475.6,10352.900000000001,0.0,0.0,0.0
2018.0,EL,HHC_31,472.0,5746.7,21971.600000000002,4417.6,6565.2,3918.0,14909.4,5.1,5.1,1.7
2018.0,EL,HHC_32,428.5,4783.1,11614.6,2739.5,3066.9,10974.4,16783.7,0.0,0.0,0.0
2018.0,EL,HHC_41,126.69999999999999,4652.3,5521.1,1244.8,1513.1,2772.0,5535.1,3.7,4.199999999999999,1.3
2018.0,EL,HHC_42,126.20000000000002,4501.4,21083.7,4185.700000000001,6355.6,12131.3,22674.0,0.0,0.0,0.0
2018.0,ES,HHC_21,97.8,6213.7,6472.299999999999,2642.1,594.2,1108.5,4350.5,2.6,4.3,1.4
2018.0,ES,HHC_22,468.9,5903.3,34568.0,6619.400000000001,10664.3,18814.1,36098.3,0.0,0.0,0.0
2018.0,ES,HHC_31,196.9,6381.3,107019.09999999999,23504.5,30005.0,14844.0,68355.0,4.9,5.699999999999999,1.7
2018.0,ES,HHC_32,196.79999999999998,5745.3,52754.100000000006,12759.400000000001,13615.4,33940.5,60319.8,0.0,0.0,0.0
2018.0,ES,HHC_41,54.7,5469.9,39385.9,9519.0,10170.5,15445.6,35142.3,3.9000000000000004,4.199999999999999,1.3
2018.0,ES,HHC_42,48.9,5240.6,106013.1,23945.1,29061.5,52269.1,105275.3,0.0,0.0,0.0
2018.0,FI,HHC_21,91.7,2715.2,445.3,191.4,30.6,93.5,323.9,3.1,5.4,1.6
2018.0,FI,HHC_22,467.3,5587.4,9039.3,2058.5,2460.7,4154.700000000001,8675.5,0.0,0.0,0.0
2018.0,FI,HHC_31,161.6,6952.4,13629.0,3136.6,3675.5,1295.7,8128.300000000001,6.1,7.199999999999999,2.0
2018.0,FI,HHC_32,187.2,6225.6,13995.4,3526.3,3471.3,5767.5,12769.0,0.0,0.0,0.0
2018.0,FI,HHC_41,45.3,6243.2,2728.0,676.4,686.7,498.6,1871.0,5.7,8.7,2.1
2018.0,FI,HHC_42,53.4,5891.4,4542.8,1026.6,1242.6,1491.4,3771.9,0.0,0.0,0.0
2018.0,FR,HHC_21,89.5,4553.2,21282.1,8121.4,2441.2,4142.799999999999,14963.7,3.1,5.4,1.6
2018.0,FR,HHC_22,460.9,5500.1,75268.4,16533.7,21100.5,42335.6,79969.6,0.0,0.0,0.0
2018.0,FR,HHC_31,180.7,6447.9,167625.5,38840.8,44927.0,17441.4,101307.3,5.7,6.6000000000000005,1.9
2018.0,FR,HHC_32,185.3,5725.7,103969.90000000001,25437.1,26547.8,64450.7,116435.4,0.0,0.0,0.0
2018.0,FR,HHC_41,52.2,5435.3,42330.4,10713.2,10423.3,14018.0,35223.0,4.2,5.699999999999999,1.5
2018.0,FR,HHC_42,50.4,5488.6,69851.5,16582.5,18319.7,28502.4,63451.7,0.0,0.0,0.0
2018.0,HR,HHC_21,92.2,3649.1,275.5,112.69999999999999,25.0,34.5,177.39999999999998,1.5,6.0,1.6
2018.0,HR,HHC_22,456.6,3728.2,1119.0,227.7,329.6,1754.3999999999999,2320.1,0.0,0.0,0.0
2018.0,HR,HHC_31,177.20000000000002,5306.8,7350.4,1738.7,1935.6,710.7,4389.0,5.8,7.0,1.9
2018.0,HR,HHC_32,226.2,4475.1,2191.0,544.1,551.4000000000001,2651.5,3749.6,0.0,0.0,0.0
2018.0,HR,HHC_41,51.400000000000006,5217.3,6053.7,1454.2,1570.6999999999998,2028.0,5057.2,4.3,5.4,1.5
2018.0,HR,HHC_42,55.599999999999994,4980.3,12658.6,2752.6,3576.7,5422.7,11752.2,0.0,0.0,0.0
2018.0,HU,HHC_21,114.30000000000001,4066.0,1538.0,702.7,65.9,183.2,959.9,2.8,5.1,1.5
2018.0,HU,HHC_22,540.9,5541.2,8863.8,1814.1999999999998,2615.3,5410.700000000001,9845.2,0.0,0.0,0.0
2018.0,HU,HHC_31,233.8,5755.0,19318.9,3833.6,5819.900000000001,2877.1,12551.3,5.3,6.300000000000001,1.7
2018.0,HU,HHC_32,243.2,6340.2,15855.4,3841.7,4084.2,6550.7,14480.0,0.0,0.0,0.0
2018.0,HU,HHC_41,62.7,5694.2,10464.0,2510.8,2717.7,2909.2,8149.5,4.1,5.1,1.5
2018.0,HU,HHC_42,76.5,6139.7,24494.7,5463.900000000001,6780.1,6566.8,18817.199999999997,0.0,0.0,0.0
2018.0,IE,HHC_21,73.6,3893.2,1209.1000000000001,493.1,105.4,347.29999999999995,964.5,3.4,6.0,1.8
2018.0,IE,HHC_22,375.5,5316.8,3359.2999999999997,735.5,942.5999999999999,1919.0,3602.2999999999997,0.0,0.0,0.0
2018.0,IE,HHC_31,159.6,7338.4,12854.7,2815.1,3607.6,1493.3,7931.0,6.5,7.6,2.1
2018.0,IE,HHC_32,163.4,7189.3,6519.0,1499.8,1759.8,2619.4,5880.2,0.0,0.0,0.0
2018.0,IE,HHC_41,34.0,7147.8,5265.0,1283.0,1347.8999999999999,1408.6,4045.2000000000003,4.6,5.4,1.6
2018.0,IE,HHC_42,39.9,7647.9,10770.8,2406.7,2978.6,2704.8,8090.0,0.0,0.0,0.0
2018.0,IS,HHC_21,103.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,IS,HHC_22,462.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,IS,HHC_31,224.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,IS,HHC_32,215.79999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,IS,HHC_41,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,IS,HHC_42,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,IT,HHC_21,82.7,6347.3,6738.4,2937.7,429.79999999999995,1269.8000000000002,4645.1,2.8,4.5,1.4
2018.0,IT,HHC_22,431.8,6074.9,58100.7,11500.8,17549.7,34560.6,63610.799999999996,0.0,0.0,0.0
