year,geo,hh,population,house_disp,employ_hash_education,employ_total,not_employ_total,employ_f,employ_m,child_avg_allwk,child_avg_allnowk,child_avg
2023,SE,HHC_32,749.3888888888888,27.744444444444444,0,276.1,347.4307692307693,204.7777777777778,311.7611111111112,0.0,0.0,0.0
2005,SI,HHC_32,0,20.500000000000004,0,0,0,0,0,0,0,0
2006,SI,HHC_32,73.22962962962964,18.644444444444446,0,19.102631578947378,48.084615384615375,13.007692307692308,22.272000000000002,0.0,0.0,0.0
2007,SI,HHC_32,74.35185185185185,20.83333333333333,0,18.629487179487175,49.25384615384616,13.24230769230769,21.323076923076922,0.0,0.0,0.0
2008,SI,HHC_32,78.85555555555554,21.88888888888889,0,20.906493506493508,50.88846153846154,14.71153846153846,24.064705882352946,0.0,0.0,0.0
2009,SI,HHC_32,82.06296296296297,20.98888888888889,0,21.464102564102557,51.059259259259264,15.384615384615383,24.50384615384615,0.0,0.0,0.0
2010,SI,HHC_32,85.62222222222223,20.62222222222222,0,22.543421052631594,55.9423076923077,16.107692307692307,25.890000000000015,0.0,0.0,0.0
2011,SI,HHC_32,90.11481481481484,20.644444444444446,0,22.91447368421053,60.05769230769231,16.599999999999998,26.198,0.0,0.0,0.0
2012,SI,HHC_32,91.92592592592592,21.33333333333333,0,23.822368421052634,60.615384615384606,17.342307692307692,27.191999999999997,0.0,0.0,0.0
2013,SI,HHC_32,93.14444444444445,21.799999999999997,0,23.196052631578944,60.48888888888889,16.549999999999997,26.65199999999999,0.0,0.0,0.0
2014,SI,HHC_32,95.34074074074076,22.5,0,24.30256410256411,62.53076923076924,17.969230769230766,27.469230769230762,0.0,0.0,0.0
2015,SI,HHC_32,98.6777777777778,20.999999999999996,0,25.214285714285705,65.10384615384615,18.926923076923075,28.419607843137246,0.0,0.0,0.0
2016,SI,HHC_32,99.1148148148148,21.11111111111111,0,25.408974358974355,64.79615384615386,19.700000000000003,28.263461538461538,0.0,0.0,0.0
2017,SI,HHC_32,100.64814814814814,21.27777777777778,0,25.816666666666666,68.396,20.057692307692307,28.696153846153848,0.0,0.0,0.0
2018,SI,HHC_32,102.1222222222222,20.444444444444443,0,28.07894736842106,64.96153846153847,20.54615384615385,31.996,0.0,0.0,0.0
2019,SI,HHC_32,107.1962962962963,18.922222222222224,0,30.223076923076917,65.97692307692309,23.33461538461539,33.667307692307695,0.0,0.0,0.0
2020,SI,HHC_32,117.64615384615384,19.08888888888889,0,33.125,69.22307692307692,24.688461538461542,37.51200000000001,0.0,0.0,0.0
2021,SI,HHC_32,92.08846153846154,20.577777777777776,0,25.746478873239433,61.54583333333333,20.208695652173912,28.399999999999995,0.0,0.0,0.0
2022,SI,HHC_32,103.41250000000001,20.577777777777776,0,37.89200000000001,82.95555555555556,29.362499999999997,41.905882352941184,0.0,0.0,0.0
2023,SI,HHC_32,105.23333333333333,18.099999999999998,0,37.44528301886793,93.2875,29.3,41.291666666666664,0.0,0.0,0.0
2005,SK,HHC_32,0,38.111111111111114,0,0,0,0,0,0,0,0
2006,SK,HHC_32,162.68888888888887,37.63333333333333,0,48.53124999999999,117.75833333333334,34.3095238095238,55.47674418604651,0.0,0.0,0.0
2007,SK,HHC_32,172.1115384615385,35.13333333333333,0,54.278688524590166,112.344,37.97,62.2341463414634,0.0,0.0,0.0
2008,SK,HHC_32,175.05185185185186,27.58888888888889,0,59.26874999999999,117.3875,43.19500000000001,66.57499999999999,0.0,0.0,0.0
2009,SK,HHC_32,189.13333333333335,31.26666666666667,0,62.981818181818184,125.73750000000001,45.76190476190476,71.01777777777781,0.0,0.0,0.0
2010,SK,HHC_32,199.02307692307693,27.355555555555554,0,64.69999999999999,128.85416666666666,46.195238095238096,73.7372093023256,0.0,0.0,0.0
2011,SK,HHC_32,193.05925925925928,28.400000000000006,0,59.44852941176472,122.44615384615385,41.74347826086956,68.49777777777778,0.0,0.0,0.0
2012,SK,HHC_32,207.73846153846156,27.466666666666665,0,66.35072463768117,129.35,46.64782608695653,76.20217391304348,0.0,0.0,0.0
2013,SK,HHC_32,214.61153846153846,27.566666666666663,0,68.43999999999998,132.40416666666667,51.386956521739144,76.78510638297874,0.0,0.0,0.0
2014,SK,HHC_32,211.60740740740744,27.477777777777774,0,68.27714285714285,138.11249999999998,51.41304347826087,76.52978723404256,0.0,0.0,0.0
2015,SK,HHC_32,214.64615384615385,28.91111111111111,0,62.69718309859156,139.53333333333333,46.0375,71.20425531914893,0.0,0.0,0.0
2016,SK,HHC_32,220.1769230769231,27.277777777777775,0,66.67777777777776,132.768,47.67999999999999,76.78297872340426,0.0,0.0,0.0
2017,SK,HHC_32,223.06296296296293,30.299999999999997,0,71.05945945945945,130.33846153846153,50.92307692307691,81.96666666666665,0.0,0.0,0.0
2018,SK,HHC_32,240.03076923076924,25.28888888888889,0,77.87083333333334,132.0423076923077,58.7875,87.41250000000002,0.0,0.0,0.0
2019,SK,HHC_32,241.34074074074076,24.51111111111111,0,86.78285714285714,133.4769230769231,67.5782608695652,96.18085106382979,0.0,0.0,0.0
2020,SK,HHC_32,247.93333333333337,24.144444444444442,0,83.51621621621621,143.108,61.66538461538461,95.35208333333333,0.0,0.0,0.0
2021,SK,HHC_32,214.60416666666663,27.711111111111112,0,95.734,123.24545454545456,81.27999999999999,101.92857142857143,0.0,0.0,0.0
2022,SK,HHC_32,220.11249999999998,22.92222222222222,0,100.67884615384618,124.92857142857144,83.55000000000001,108.29166666666666,0.0,0.0,0.0
2023,SK,HHC_32,202.17499999999998,29.088888888888885,0,90.84285714285714,113.58000000000001,72.71111111111112,99.43157894736841,0.0,0.0,0.0
2006,TR,HHC_32,1485.8592592592595,26.77777777777778,0,357.08024691358014,950.2296296296297,148.87037037037035,461.1851851851851,0.0,0.0,0.0
2007,TR,HHC_32,1572.5851851851853,20.555555555555557,0,380.86543209876527,1001.2925925925925,159.87407407407406,491.361111111111,0.0,0.0,0.0
2008,TR,HHC_32,1648.0296296296297,20.844444444444445,0,409.079012345679,1034.4037037037037,181.19259259259263,523.0222222222222,0.0,0.0,0.0
2009,TR,HHC_32,1667.1851851851852,21.98888888888889,0,416.98024691358034,1041.7185185185185,196.57777777777778,527.1814814814816,0.0,0.0,0.0
2011,TR,HHC_32,1786.537037037037,21.377777777777776,0,475.5703703703703,1073.1851851851852,230.02592592592595,598.3425925925925,0.0,0.0,0.0
2012,TR,HHC_32,1925.985185185185,21.288888888888888,0,530.0024691358025,1130.9814814814815,267.31481481481484,661.3462962962964,0.0,0.0,0.0
2013,TR,HHC_32,2028.403703703704,22.06666666666667,0,566.4862499999999,1189.1518518518517,283.2148148148148,710.7943396226414,0.0,0.0,0.0
2014,TR,HHC_32,1797.2222222222224,22.27777777777778,0,528.4037499999998,1014.3888888888886,267.01111111111106,661.5660377358489,0.0,0.0,0.0
2015,TR,HHC_32,1982.8037037037036,22.41111111111111,0,573.8283950617284,1122.0555555555557,293.7851851851851,713.8500000000001,0.0,0.0,0.0
2016,TR,HHC_32,2097.67037037037,21.48888888888889,0,623.1950617283954,1162.874074074074,318.9444444444445,775.3203703703706,0.0,0.0,0.0
2017,TR,HHC_32,2156.388888888889,20.777777777777782,0,641.34,1206.2259259259258,325.32592592592596,802.3283018867924,0.0,0.0,0.0
2018,TR,HHC_32,2195.4037037037037,20.966666666666665,0,650.1600000000001,1232.1888888888889,333.9666666666667,811.2396226415095,0.0,0.0,0.0
2019,TR,HHC_32,2278.7185185185185,21.555555555555557,0,642.5537500000003,1326.7814814814813,330.2074074074075,801.6735849056605,0.0,0.0,0.0
2020,TR,HHC_32,2299.5148148148146,25.966666666666665,0,592.1987654320988,1411.2296296296295,307.5222222222223,734.5370370370371,0.0,0.0,0.0
2021,TR,HHC_32,2247.1296296296296,23.244444444444447,0,602.9172839506173,1342.740740740741,316.6481481481482,746.0518518518518,0.0,0.0,0.0
2005,UK,HHC_32,0,29.56666666666667,0,0,0,0,0,0,0,0
2006,UK,HHC_32,4062.5259259259265,30.266666666666666,0,1600.0162500000006,1691.1148148148147,1107.437037037037,1850.9528301886799,0.0,0.0,0.0
2007,UK,HHC_32,4012.462962962963,30.333333333333332,0,1542.9728395061732,1697.462962962963,1065.8037037037038,1781.5574074074075,0.0,0.0,0.0
2008,UK,HHC_32,4092.2370370370368,30.266666666666666,0,1600.6234567901236,1690.4777777777779,1105.937037037037,1847.9666666666667,0.0,0.0,0.0
2009,UK,HHC_32,4073.1777777777775,31.377777777777776,0,1556.712345679012,1737.585185185185,1094.4333333333334,1787.8518518518513,0.0,0.0,0.0
2010,UK,HHC_32,4074.3148148148143,32.34444444444444,0,1555.4382716049386,1740.1555555555558,1096.4185185185186,1784.948148148149,0.0,0.0,0.0
2011,UK,HHC_32,4031.051851851852,32.733333333333334,0,1527.2604938271604,1739.0518518518522,1071.7407407407406,1755.0203703703705,0.0,0.0,0.0
2012,UK,HHC_32,4046.462962962963,21.766666666666666,0,1528.9901234567903,1751.8444444444447,1070.596296296296,1758.1870370370368,0.0,0.0,0.0
2013,UK,HHC_32,4079.477777777777,21.766666666666666,0,1540.8209876543215,1766.9111111111115,1080.0111111111112,1771.2259259259265,0.0,0.0,0.0
2014,UK,HHC_32,4091.55925925926,26.733333333333334,0,1564.1827160493829,1744.7703703703705,1091.0444444444445,1800.751851851852,0.0,0.0,0.0
2015,UK,HHC_32,4167.033333333333,27.75555555555555,0,1610.006172839507,1750.625925925926,1137.1481481481483,1846.4351851851857,0.0,0.0,0.0
2016,UK,HHC_32,4164.511111111111,27.711111111111112,0,1600.4444444444443,1763.0370370370367,1129.748148148148,1835.7925925925927,0.0,0.0,0.0
2017,UK,HHC_32,4309.37037037037,25.799999999999997,0,1670.3370370370374,1803.262962962963,1183.5222222222221,1913.744444444444,0.0,0.0,0.0
2018,UK,HHC_32,4355.874074074074,27.91111111111111,0,1687.602469135803,1823.6370370370369,1190.9777777777779,1935.9148148148145,0.0,0.0,0.0
2018,XK,HHC_32,0,30.533333333333328,0,0,0,0,0,0,0,0
2017,AL,HHC_31,0,26.333333333333332,0,0,0,0,0,0,0,0
2018,AL,HHC_31,0,21.077777777777776,0,0,0,0,0,0,0,0
2019,AL,HHC_31,0,21.200000000000003,0,0,0,0,0,0,0,0
2020,AL,HHC_31,0,19.077777777777776,0,0,0,0,0,0,0,0
2021,AL,HHC_31,0,18.41111111111111,0,0,0,0,0,0,0,0
2004,AT,HHC_31,0,25.12222222222222,0,0,0,0,0,0,0,0
2005,AT,HHC_31,0,19.977777777777778,0,0,0,0,0,0,0,0
2006,AT,HHC_31,463.77307692307687,21.144444444444446,0,320.13114754098353,95.07499999999997,236.14444444444447,355.28837209302327,1.8333333333333333,2.033333333333333,1.8
2007,AT,HHC_31,468.78399999999993,22.333333333333336,0,313.62950819672136,97.26363636363635,231.32222222222222,348.0837209302326,1.7666666666666666,1.9333333333333333,1.8
2008,AT,HHC_31,482.69166666666666,22.688888888888886,0,312.155737704918,97.70000000000002,232.7388888888889,345.4,1.8,2.0,1.8
2009,AT,HHC_31,481.98333333333335,21.944444444444443,0,314.1639344262295,93.96666666666667,240.07777777777775,345.1767441860465,1.8,1.8999999999999997,1.8
2010,AT,HHC_31,439.3500000000001,23.57777777777778,0,309.4377049180328,89.46363636363635,235.31666666666666,340.46511627906983,1.8,1.8999999999999997,1.8
2011,AT,HHC_31,436.6192307692308,22.755555555555556,0,312.6442622950819,75.2375,238.5888888888889,343.64418604651166,1.8333333333333333,1.8333333333333333,1.8
2012,AT,HHC_31,470.14583333333326,24.08888888888889,0,314.54918032786884,79.8095238095238,244.79444444444445,343.74883720930234,1.8,2.1333333333333333,1.8
2013,AT,HHC_31,457.3,24.711111111111116,0,300.05322580645156,79.1047619047619,238.09444444444443,325.3999999999999,1.8,2.1333333333333333,1.8
2014,AT,HHC_31,450.30799999999994,21.933333333333334,0,313.80819672131156,69.87083333333334,245.0,342.6116279069769,1.8,2.1,1.8
2015,AT,HHC_31,472.425,22.733333333333334,0,304.89523809523814,81.98095238095239,247.18888888888893,327.97777777777776,1.8,2.2,1.8
2016,AT,HHC_31,439.8153846153845,24.18888888888889,0,298.53538461538454,74.8,226.02999999999997,330.75999999999993,1.8,2.2,1.8
2017,AT,HHC_31,451.25000000000006,24.08888888888889,0,305.80461538461543,84.44285714285714,229.07000000000002,339.90888888888895,1.8,2.2,1.8
2018,AT,HHC_31,464.41600000000005,22.977777777777774,0,312.73650793650785,82.95238095238093,240.28947368421063,344.0204545454545,1.8333333333333333,2.2,1.8
2019,AT,HHC_31,445.7923076923077,25.377777777777776,0,312.40625,71.60000000000001,245.74210526315792,340.5533333333333,1.8333333333333333,2.2,1.8
2020,AT,HHC_31,469.2439999999999,23.57777777777778,0,322.62258064516135,74.5608695652174,234.2099999999999,364.7238095238095,1.8333333333333333,2.3,1.8
2021,AT,HHC_31,468.473076923077,22.666666666666668,0,336.11475409836066,86.7181818181818,249.89473684210526,375.1190476190477,1.8333333333333333,2.2,1.8
2022,AT,HHC_31,487.64799999999997,24.944444444444446,0,334.2904761904762,71.69130434782608,245.81,375.4441860465116,1.8333333333333333,2.3,1.8
2023,AT,HHC_31,466.24230769230775,22.988888888888887,0,328.171875,69.77391304347826,235.71904761904764,373.32325581395344,1.8666666666666665,2.2,1.8
2004,BE,HHC_31,0,26.944444444444443,0,0,0,0,0,0,0,0
2005,BE,HHC_31,0,21.333333333333332,0,0,0,0,0,0,0,0
2006,BE,HHC_31,543.3961538461539,24.355555555555558,0,389.2557377049181,89.92399999999999,295.18333333333334,428.6348837209302,1.9666666666666668,2.3,1.9
2007,BE,HHC_31,533.6730769230769,22.766666666666666,0,380.7819672131147,90.22399999999999,286.6055555555556,420.2046511627907,1.9666666666666668,2.2,1.9
2008,BE,HHC_31,519.5846153846153,26.233333333333334,0,377.0852459016394,83.32916666666668,290.8277777777778,413.19302325581384,1.9333333333333336,2.2,1.9
2009,BE,HHC_31,555.6833333333334,23.044444444444444,0,345.4830769230769,91.48260869565219,251.82999999999998,387.10666666666674,2.0,2.1,1.9
2010,BE,HHC_31,511.4884615384614,24.244444444444444,0,361.774193548387,83.044,282.7722222222222,394.09318181818185,1.9333333333333336,2.1,1.9
2011,BE,HHC_31,507.7384615384615,25.022222222222226,0,344.9015625,86.36,263.2578947368421,379.3733333333334,2.0,2.2,1.9
2012,BE,HHC_31,630.0307692307692,24.6,0,409.09402985074627,111.25416666666665,310.975,450.8468085106382,1.9333333333333336,2.2,1.9
2013,BE,HHC_31,642.3499999999999,24.07777777777778,0,428.4246153846155,106.65384615384617,317.25,477.83555555555563,1.9000000000000001,2.2,1.9
2014,BE,HHC_31,623.5384615384617,24.08888888888889,0,416.20615384615394,111.52500000000002,309.50999999999993,463.62666666666667,1.9000000000000001,2.1333333333333333,1.9
2015,BE,HHC_31,631.3961538461538,22.57777777777778,0,407.47910447761194,110.4,314.615,446.995744680851,1.9000000000000001,2.2,1.9
2016,BE,HHC_31,641.3576923076924,22.811111111111114,0,417.03582089552236,103.89615384615384,321.335,457.75957446808513,1.9333333333333336,2.3,1.9
2017,BE,HHC_31,637.6423076923077,22.433333333333334,0,443.68253968253964,112.54782608695652,402.66875,457.6446808510638,1.9333333333333336,2.3333333333333335,1.9
2018,BE,HHC_31,632.5384615384615,21.266666666666666,0,422.9833333333333,107.66956521739132,325.23499999999996,465.4826086956521,1.9333333333333336,2.4,1.9
2019,BE,HHC_31,632.073076923077,19.866666666666667,0,416.66417910447774,98.75599999999999,325.195,455.58723404255323,1.9000000000000001,2.4,1.9
2020,BE,HHC_31,635.1461538461541,19.41111111111111,0,464.125,111.7173913043478,340.0842105263158,521.6073170731706,1.9000000000000001,2.5,1.9
2021,BE,HHC_31,622.1346153846155,18.9,0,468.7830508474577,97.09583333333335,430.51333333333343,481.8295454545454,1.9333333333333336,2.3,1.9
2022,BE,HHC_31,687.2249999999999,19.644444444444446,0,440.6281249999999,113.5,363.6055555555555,470.7673913043478,1.9666666666666668,2.5,1.9
2023,BE,HHC_31,634.6730769230769,20.477777777777774,0,427.3015151515151,95.68,345.4631578947368,460.3851063829787,1.9333333333333336,2.3,1.9
2005,BG,HHC_31,0,37.04444444444445,0,0,0,0,0,0,0,0
2006,BG,HHC_31,341.256,37.04444444444445,0,245.85769230769225,83.58333333333336,170.72352941176473,282.3514285714285,1.5666666666666667,1.8999999999999997,1.5
2007,BG,HHC_31,356.5782608695652,37.855555555555554,0,269.8854166666667,72.62272727272727,227.12307692307692,285.7685714285714,1.5333333333333332,1.8999999999999997,1.5
2008,BG,HHC_31,328.7416666666667,26.87777777777778,0,285.4555555555556,64.85454545454546,287.12,284.97999999999996,1.4333333333333333,1.8,1.5
2009,BG,HHC_31,327.6652173913044,22.133333333333336,0,307.07692307692304,74.82500000000002,261.53999999999996,322.7793103448276,1.55,1.8,1.5
2010,BG,HHC_31,331.1523809523809,21.388888888888893,0,266.225,87.61666666666667,243.9,273.6666666666667,1.5,1.8,1.5
2011,BG,HHC_31,297.5695652173913,24.322222222222226,0,238.8279069767442,79.58571428571427,236.5,239.53333333333333,1.45,1.8,1.5
2012,BG,HHC_31,297.9857142857142,29.71111111111111,0,269.72,77.76315789473685,219.88000000000002,289.656,1.45,1.8333333333333333,1.5
2013,BG,HHC_31,308.5590909090909,27.84444444444445,0,236.6325581395349,83.14,236.04999999999995,236.80909090909094,1.45,1.8,1.5
2014,BG,HHC_31,330.0608695652174,29.37777777777778,0,234.81020408163266,90.435,177.2133333333333,260.22058823529414,1.5999999999999999,1.8,1.5
2015,BG,HHC_31,335.7142857142857,26.477777777777778,0,281.87105263157883,91.32222222222224,249.77000000000004,293.33571428571423,1.45,2.1333333333333333,1.5
2016,BG,HHC_31,343.79090909090917,32.45555555555555,0,275.7162790697674,99.33125,275.16,275.8848484848485,1.55,2.033333333333333,1.5
2017,BG,HHC_31,299.0913043478261,29.922222222222217,0,257.853488372093,75.75882352941177,259.32,257.409090909091,1.5,1.8333333333333333,1.5
2018,BG,HHC_31,257.104347826087,31.0,0,224.7186046511628,57.61666666666666,222.61999999999998,225.35454545454542,1.55,2.2,1.5
2019,BG,HHC_31,283.147619047619,28.477777777777778,0,229.75581395348843,56.88235294117648,234.59000000000006,228.29090909090917,1.6,2.0,1.5
2020,BG,HHC_31,326.905,26.322222222222226,0,247.67674418604653,65.88888888888889,243.58,248.91818181818186,1.55,2.1,1.6
2021,BG,HHC_31,301.00000000000006,24.46666666666667,0,250.4605263157895,58.06249999999999,229.49,257.94999999999993,1.5499999999999998,1.8333333333333333,1.5
2022,BG,HHC_31,250.9842105263158,27.144444444444442,0,193.3209302325581,36.6375,204.18,190.03030303030295,1.6,1.7,1.5
2023,BG,HHC_31,260.56500000000005,25.799999999999997,0,233.80789473684203,45.637499999999996,218.86999999999998,239.1428571428571,1.5,1.8,1.5
2007,CH,HHC_31,0,30.04444444444444,0,0,0,0,0,0,0,0
2008,CH,HHC_31,0,30.799999999999997,0,0,0,0,0,0,0,0
2009,CH,HHC_31,0,29.32222222222222,0,0,0,0,0,0,0,0
2010,CH,HHC_31,0,30.033333333333335,0,0,0,0,0,0,0,0
2011,CH,HHC_31,0,29.266666666666666,0,0,0,0,0,0,0,0
2012,CH,HHC_31,0,28.41111111111111,0,0,0,0,0,0,0,0
2013,CH,HHC_31,0,26.466666666666665,0,0,0,0,0,0,0,0
2014,CH,HHC_31,0,26.85555555555555,0,0,0,0,0,0,0,0
2015,CH,HHC_31,0,25.8,0,0,0,0,0,0,0,0
2016,CH,HHC_31,0,26.9,0,0,0,0,0,0,0,0
2017,CH,HHC_31,0,27.67777777777778,0,0,0,0,0,0,0,0
2018,CH,HHC_31,0,27.288888888888888,0,0,0,0,0,0,0,0
2019,CH,HHC_31,0,28.033333333333335,0,0,0,0,0,0,0,0
2020,CH,HHC_31,0,28.333333333333332,0,0,0,0,0,0,0,0
2021,CH,HHC_31,0,28.37777777777778,0,0,0,0,0,0,0,0
2022,CH,HHC_31,0,26.08888888888889,0,0,0,0,0,0,0,0
2005,CY,HHC_31,0,17.91111111111111,0,0,0,0,0,0,0,0
2006,CY,HHC_31,56.26250000000001,17.044444444444444,0,37.88305084745763,11.545,26.876470588235293,42.33809523809524,2.033333333333333,1.7,1.9
2007,CY,HHC_31,56.158333333333324,13.777777777777779,0,40.17719298245615,9.999999999999998,28.211764705882356,45.2625,1.8666666666666665,2.3,1.9
2008,CY,HHC_31,57.820833333333326,14.42222222222222,0,41.25438596491228,10.48,28.099999999999998,46.845,1.9000000000000001,1.8,1.9
2009,CY,HHC_31,59.38695652173912,14.333333333333334,0,40.11754385964912,10.533333333333335,29.270588235294117,44.727500000000006,1.9333333333333333,2.0,1.9
2010,CY,HHC_31,54.49166666666667,15.177777777777777,0,35.6377049180328,10.43809523809524,22.78571428571429,42.385000000000005,1.9333333333333336,1.8999999999999997,1.8
2011,CY,HHC_31,54.345833333333324,16.65555555555555,0,38.108771929824556,10.261904761904763,28.158823529411762,42.33749999999999,1.8666666666666665,2.0,1.8
2012,CY,HHC_31,53.774999999999984,17.822222222222223,0,35.92068965517241,10.743478260869566,25.522222222222226,40.59999999999999,1.8,1.7,1.8
2013,CY,HHC_31,52.128,17.599999999999998,0,37.123636363636365,13.895,29.486666666666668,39.9875,1.8333333333333333,1.7,1.8
2014,CY,HHC_31,55.84347826086957,17.077777777777776,0,38.198113207547166,14.142105263157895,30.52,41.228947368421046,1.8999999999999997,1.7,1.8
2015,CY,HHC_31,55.18260869565216,18.17777777777778,0,35.14912280701754,13.942105263157893,26.058823529411764,39.012499999999996,1.8333333333333333,1.8999999999999997,1.8
2016,CY,HHC_31,54.87083333333334,16.633333333333336,0,38.32727272727273,12.41904761904762,31.513333333333332,40.88250000000001,1.8333333333333333,1.7,1.8
2017,CY,HHC_31,53.34400000000001,15.799999999999999,0,36.71355932203389,10.804347826086957,25.589473684210528,41.997499999999995,1.8,1.8999999999999997,1.8
2018,CY,HHC_31,56.520833333333336,15.544444444444443,0,39.30175438596492,11.104761904761906,29.176470588235297,43.605000000000004,1.7666666666666666,1.8,1.8
2019,CY,HHC_31,55.13333333333335,14.844444444444443,0,40.36363636363637,11.622222222222222,33.28,43.019999999999996,1.8333333333333333,1.8999999999999997,1.8
2020,CY,HHC_31,59.521739130434796,14.533333333333335,0,43.42075471698113,10.815,34.879999999999995,46.7921052631579,1.7666666666666666,1.8999999999999997,1.8
2021,CY,HHC_31,56.88399999999999,14.211111111111112,0,43.51636363636364,10.533333333333335,36.153333333333336,46.2775,1.7,1.6333333333333335,1.7
2022,CY,HHC_31,53.604,13.355555555555556,0,40.67368421052632,7.81304347826087,28.105263157894736,46.9578947368421,1.8,1.6000000000000003,1.8
2005,CZ,HHC_31,0,27.122222222222224,0,0,0,0,0,0,0,0
2006,CZ,HHC_31,572.3962962962963,28.077777777777776,0,356.0343283582089,130.58518518518517,196.62608695652173,439.3613636363635,1.7666666666666666,2.1,1.7
2007,CZ,HHC_31,569.1592592592592,27.677777777777777,0,343.0144927536231,130.82592592592596,198.13181818181818,410.831914893617,1.7333333333333334,2.1,1.7
2008,CZ,HHC_31,592.75,30.488888888888887,0,359.3075757575759,136.64999999999998,204.55238095238096,431.52666666666687,1.7333333333333334,2.2,1.7
2009,CZ,HHC_31,595.7961538461539,27.15555555555556,0,352.1119402985073,142.05384615384614,196.5409090909091,428.1688888888887,1.7333333333333334,1.8999999999999997,1.7
2010,CZ,HHC_31,603.3461538461538,28.72222222222222,0,345.14782608695657,145.31923076923078,196.4181818181818,414.7659574468086,1.7333333333333334,2.1,1.7
2011,CZ,HHC_31,568.6222222222223,27.022222222222222,0,364.62307692307695,129.64074074074074,197.31818181818178,450.2209302325582,1.7333333333333334,1.7,1.7
2012,CZ,HHC_31,599.7444444444444,26.666666666666664,0,407.1803278688524,145.0423076923077,240.6894736842105,482.4976190476189,1.7333333333333334,2.0,1.7
2013,CZ,HHC_31,635.776,31.055555555555557,0,380.3446153846154,147.07499999999996,217.62857142857146,458.0045454545454,1.7666666666666666,2.1,1.7
2014,CZ,HHC_31,624.4692307692308,29.622222222222224,0,381.9358208955224,132.27307692307693,230.90476190476187,450.8847826086957,1.7333333333333334,2.0,1.7
2015,CZ,HHC_31,625.1192307692307,30.444444444444443,0,368.7550724637682,135.76538461538465,219.86363636363637,438.4489361702128,1.7333333333333334,1.8999999999999997,1.7
2016,CZ,HHC_31,629.1923076923076,28.399999999999995,0,420.0238095238096,120.16153846153847,253.18571428571425,503.4428571428571,1.7,1.8333333333333333,1.7
2017,CZ,HHC_31,639.8576923076924,28.14444444444444,0,392.3913043478261,119.06153846153845,231.75217391304352,472.7108695652175,1.7333333333333334,2.6,1.7
2018,CZ,HHC_31,629.7555555555557,26.000000000000004,0,385.3763888888889,115.88518518518521,250.09545454545452,444.9000000000001,1.7333333333333334,2.033333333333333,1.7
2019,CZ,HHC_31,662.9192307692308,23.93333333333333,0,412.53088235294126,123.34615384615388,239.79130434782613,500.82000000000005,1.8,2.4,1.7
2020,CZ,HHC_31,631.7740740740742,24.255555555555553,0,400.9289855072463,119.22962962962963,241.3,475.6489361702128,1.7333333333333334,1.8999999999999997,1.7
2021,CZ,HHC_31,657.6115384615385,25.27777777777778,0,393.4357142857143,138.4958333333333,260.25714285714287,450.51224489795925,1.7666666666666666,2.1,1.7
2022,CZ,HHC_31,641.0115384615383,25.366666666666667,0,406.5253731343283,121.79599999999999,234.76521739130436,496.3090909090907,1.7999999999999998,2.2,1.8
2023,CZ,HHC_31,612.4666666666666,28.355555555555554,0,369.09452054794525,113.31851851851852,227.92083333333335,438.24081632653065,1.8,2.433333333333333,1.8
2005,DE,HHC_31,0,26.644444444444442,0,0,0,0,0,0,0,0
2006,DE,HHC_31,5151.572727272727,37.833333333333336,0,3110.775,1300.76,2271.03125,3446.6724999999997,1.7,1.8999999999999997,1.7
2007,DE,HHC_31,4644.004166666667,36.72222222222222,0,3143.3200000000006,1235.285,2403.06,3420.917500000001,1.7333333333333332,1.9333333333333333,1.7
2008,DE,HHC_31,4605.479166666666,34.96666666666667,0,2977.6499999999996,1195.6200000000003,2263.6749999999997,3249.640476190476,1.7,2.0,1.7
2009,DE,HHC_31,5080.754545454545,33.52222222222222,0,3153.978571428571,1163.05,2333.46875,3482.1825,1.7666666666666666,1.8999999999999997,1.8
2010,DE,HHC_31,5051.847619047619,29.011111111111113,0,3074.058181818182,1070.7250000000001,2390.733333333333,3330.3049999999994,1.7666666666666666,2.0,1.7
2011,DE,HHC_31,4827.668181818181,29.43333333333333,0,3059.243859649124,942.165,2504.5333333333333,3257.3547619047604,1.7666666666666666,1.8999999999999997,1.7
2012,DE,HHC_31,4003.923076923076,28.688888888888886,0,2310.8554054054066,715.1115384615385,1565.216666666667,2668.7620000000006,1.7333333333333332,1.9333333333333333,1.7
2013,DE,HHC_31,4004.0269230769222,28.63333333333334,0,2350.6972602739725,703.5692307692306,1579.129166666666,2728.608163265306,1.7333333333333332,2.0,1.7
2014,DE,HHC_31,3990.2500000000005,29.455555555555552,0,2250.4723684210517,700.9307692307692,1582.0124999999998,2558.992307692307,1.7333333333333332,1.8999999999999997,1.7
2015,DE,HHC_31,3963.0423076923075,29.22222222222223,0,2332.5602739726028,688.0500000000001,1579.508333333333,2701.4020408163256,1.7333333333333332,2.0,1.7
2016,DE,HHC_31,4099.180769230768,28.511111111111113,0,2288.827272727273,709.8769230769229,1645.8708333333336,2579.977358490565,1.7333333333333332,2.2,1.7
2017,DE,HHC_31,4155.207692307691,26.966666666666665,0,2323.203896103896,715.0153846153846,1673.5583333333334,2617.3830188679253,1.7666666666666666,2.2333333333333334,1.7
2018,DE,HHC_31,4071.4884615384626,27.666666666666664,0,2288.9909090909096,681.9307692307691,1654.4333333333332,2576.3377358490575,1.7666666666666666,2.3,1.7
